iteration	period
520	0.223506
521	0.218342
522	0.214531
523	0.19633
524	0.154803
525	0.202811
526	0.594339
527	0.202577
528	0.196587
529	0.213464
530	0.230615
531	0.117243
532	0.134914
533	0.199507
534	0.213424
535	0.180813
536	0.140104
537	0.213301
538	0.269242
539	0.160227
540	0.130816
541	0.224761
542	0.19587
543	0.205474
544	0.210841
545	0.241393
546	0.203459
547	0.225302
548	0.222459
549	0.211259
550	0.208411
551	0.184442
552	0.250372
553	0.192695
554	0.205478
555	0.25312
556	0.221732
557	0.208131
558	0.214167
559	0.213762
560	0.179537
561	0.205469
562	0.2087
563	0.214884
564	0.226393
565	0.230582
566	0.225389
567	0.212545
568	0.226163
569	0.239567
570	0.203799
571	0.233458
572	0.718393
573	0.207174
574	0.228214
575	0.176161
576	0.103501
577	0.132094
578	0.225177
579	0.187622
580	0.212661
581	0.134864
582	0.167432
583	0.172421
584	0.206563
585	0.146602
586	0.203828
587	0.173107
588	0.220172
589	0.213614
590	0.231342
591	0.21283
592	0.231675
593	0.448177
594	0.15752
595	0.21265
596	0.214923
597	0.229391
598	0.223549
599	0.221662
600	0.216884
601	0.187357
602	0.218482
603	0.189629
604	0.227248
605	0.204301
606	0.227805
607	0.216049
608	0.209512
609	0.139362
610	0.10516
611	0.205159
612	0.230094
613	0.223067
614	0.201323
615	0.217535
616	0.229411
617	0.252704
618	0.213012
619	0.187417
620	0.143016
621	0.212653
622	0.245484
623	0.172341
624	0.221582
625	6.253835
626	6.782585
627	6.23807
628	0.657021
629	0.223597
630	0.210043
631	0.215532
632	0.223908
633	0.216804
634	0.197956
635	0.201995
636	0.19423
637	0.212603
638	0.186509
639	0.225022
640	0.194384
641	0.206508
642	0.221962
643	0.196721
644	0.208685
645	0.214264
646	0.216556
647	0.190067
648	0.202813
649	0.478862
650	0.179589
651	0.223
652	0.216093
653	0.209855
654	0.224971
655	0.189967
656	0.19959
657	0.231956
658	0.254173
659	0.212798
660	0.21848
661	0.196379
662	0.272767
663	0.204928
664	0.24734
665	0.186114
666	0.206885
667	0.20407
668	0.199229
669	0.220375
670	0.231499
671	0.165431
672	0.176199
673	0.238804
674	0.211501
675	0.190033
676	0.189696
677	0.171891
678	0.173252
679	0.153396
680	0.119755
681	0.099746
682	0.203675
683	0.199174
684	0.219254
685	0.409611
686	0.103632
687	0.140014
688	0.208127
689	0.149227
690	0.223829
691	0.148994
692	0.18037
693	0.210918
694	0.220654
695	0.118305
696	0.186286
697	0.135732
698	0.167668
699	0.203485
700	0.214343
701	0.196176
702	0.20431
703	0.204379
704	0.131967
705	0.106387
706	0.124368
707	0.111524
708	0.227837
709	0.122564
710	0.192372
711	0.229553
712	0.167341
713	0.16379
714	0.218638
715	0.238254
716	0.168269
717	0.224963
718	0.684369
719	0.120684
720	0.361078
721	0.234205
722	0.102829
723	0.216515
724	0.203187
725	0.220918
726	0.16978
727	0.221524
728	0.201305
729	0.20646
730	0.210323
731	0.179725
732	0.213995
733	0.204442
734	0.219825
735	0.20414
736	0.236905
737	0.20302
738	0.181663
739	0.215731
740	0.23254
741	0.222305
742	0.210391
743	0.219514
744	0.181197
745	0.226231
746	0.146713
747	0.22535
748	0.21694
749	0.20958
750	0.221817
751	0.215005
752	0.223278
753	0.19952
754	0.227262
755	0.223873
756	0.210602
757	0.195658
758	0.21233
759	0.194643
760	0.227762
761	0.198697
762	0.224167
763	0.226975
764	0.198959
765	0.197234
766	0.181329
767	0.205373
768	0.199371
769	0.225908
770	0.218333
771	0.184207
772	0.210726
773	0.216536
774	0.198407
775	0.193085
776	0.211116
777	0.219719
778	0.216465
779	0.21961
780	0.218377
781	0.212016
782	0.199788
783	0.147382
784	0.220924
785	0.221588
786	0.214856
787	0.20476
788	0.217858
789	0.185626
790	0.215412
791	0.552363
792	0.15851
793	0.212911
794	0.204224
795	0.20258
796	0.21474
797	0.125409
798	0.213142
799	0.187814
800	0.200964
801	0.196847
802	0.236349
803	0.174878
804	0.205195
805	0.11442
806	0.191328
807	0.207268
808	0.223021
809	0.202526
810	0.209848
811	0.21859
812	0.195477
813	0.204038
814	0.185554
815	0.189743
816	0.200106
817	0.201861
818	0.213851
819	0.20255
820	0.202452
821	0.197675
822	0.204175
823	0.202884
824	0.242496
825	0.228948
826	0.209441
827	0.203397
828	0.19417
829	0.199226
830	0.140825
831	0.219982
832	0.200196
833	0.239379
834	0.217157
835	0.113423
836	0.196395
837	0.159499
838	0.218324
839	0.209433
840	0.190243
841	0.228804
842	0.22338
843	0.195928
844	0.226884
845	0.22417
846	0.590956
847	0.207051
848	0.201464
849	0.199474
850	0.21389
851	0.219867
852	0.19376
853	0.212056
854	0.221393
855	0.20531
856	0.223812
857	0.218594
858	0.135131
859	0.225178
860	0.188451
861	0.223356
862	0.177003
863	0.199063
864	0.209705
865	0.12988
866	0.159553
867	0.186014
868	0.23176
869	0.136194
870	0.213642
871	0.174673
872	0.216798
873	0.185007
874	0.163305
875	0.215847
876	0.129477
877	0.09767
878	6.168993
879	6.651565
880	6.33534
881	0.628497
882	0.192291
883	0.153677
884	0.117516
885	0.199597
886	0.220357
887	0.139071
888	0.202578
889	0.230923
890	0.207483
891	0.180481
892	0.217434
893	0.11386
894	0.246946
895	0.208741
896	0.20128
897	0.240322
898	0.225706
899	0.222102
900	0.203086
901	0.181204
902	0.208776
903	0.151889
904	0.139311
905	0.107369
906	0.103341
907	0.100898
908	0.167845
909	0.207457
910	0.174976
911	0.222482
912	0.216267
913	0.130404
914	0.149779
915	0.136332
916	0.211803
917	0.20294
918	0.216633
919	0.201515
920	0.209888
921	0.185341
922	0.198468
923	0.232611
924	0.244147
925	0.213402
926	0.220256
927	0.200571
928	0.502473
929	0.180007
930	0.174366
931	0.129183
932	0.16666
933	0.215118
934	0.211284
935	0.200576
936	0.225918
937	0.224946
938	0.161433
939	0.205595
940	0.131095
941	0.215484
942	0.203948
943	0.194645
944	0.137593
945	0.218712
946	0.2035
947	0.100532
948	0.153773
949	0.112209
950	0.16088
951	0.345129
952	0.171589
953	0.199708
954	0.234371
955	0.191138
956	0.159007
957	0.08831
958	0.205248
959	0.224344
960	0.19954
961	0.110616
962	0.154706
963	0.136025
964	0.140613
965	0.138773
966	0.189639
967	0.096116
968	0.149194
969	0.258452
970	0.203103
971	0.15101
972	0.128034
973	0.211008
974	0.193653
975	0.09522
976	0.152819
977	0.129968
978	0.171884
979	0.10224
980	0.094869
981	0.111389
982	0.122872
983	0.105083
984	0.165876
985	0.146159
986	0.214654
987	0.229488
988	0.193715
989	0.146908
990	0.134468
991	0.121766
992	0.19145
993	0.166747
994	0.222532
995	0.115045
996	0.199225
997	0.124976
998	0.138056
999	0.23734
1000	0.221889
1001	0.234887
1002	0.174245
1003	0.227073
1004	0.124857
1005	0.227796
1006	0.194841
1007	0.126117
1008	0.175922
1009	0.238687
1010	0.156719
1011	0.222092
1012	0.241784
1013	0.115116
1014	0.123039
1015	0.151311
1016	0.179229
1017	0.136932
1018	0.152688
1019	0.145266
1020	0.164758
1021	0.204324
1022	0.200077
1023	0.214782
1024	0.194346
1025	0.192549
1026	0.140273
1027	0.207656
1028	0.204581
1029	0.13025
1030	0.22414
1031	0.15169
1032	0.153553
1033	0.200852
1034	0.208085
1035	0.152341
1036	0.222549
1037	0.161467
1038	0.22496
1039	0.123384
1040	0.163902
1041	0.223893
1042	0.160527
1043	0.2223
1044	0.230803
1045	0.176347
1046	0.280267
1047	0.515173
1048	0.094065
1049	0.154132
1050	0.220306
1051	0.155751
1052	0.221742
1053	0.203431
1054	0.196495
1055	0.203937
1056	0.100531
1057	0.203698
1058	0.216971
1059	0.118995
1060	0.167719
1061	0.199522
1062	0.151203
1063	0.201195
1064	0.203575
1065	0.211416
1066	0.206269
1067	0.190372
1068	0.220377
1069	0.168147
1070	0.179068
1071	0.224004
1072	0.224944
1073	0.21026
1074	0.157937
1075	0.231865
1076	0.222644
1077	0.171118
1078	0.487435
1079	0.106412
1080	0.143496
1081	0.213284
1082	0.213133
1083	0.200508
1084	0.108425
1085	0.101043
1086	0.121123
1087	0.099525
1088	0.24353
1089	0.219068
1090	0.15941
1091	0.222886
1092	0.197672
1093	0.208657
1094	0.191538
1095	0.215199
1096	0.221922
1097	0.217332
1098	0.211266
1099	0.122224
1100	0.099077
1101	0.119416
1102	0.126357
1103	0.209795
1104	0.21686
1105	0.205467
1106	0.197256
1107	0.096759
1108	0.092072
1109	0.200486
1110	0.195547
1111	0.212058
1112	0.279573
1113	0.217414
1114	0.163255
1115	0.233609
1116	0.193056
1117	0.210174
1118	0.233367
1119	0.194465
1120	0.196849
1121	0.214263
1122	0.199405
1123	0.189973
1124	0.245768
1125	0.218823
1126	0.20033
1127	0.201671
1128	0.219142
1129	0.201458
1130	0.191315
1131	6.226423
1132	6.636603
1133	6.255781
1134	0.242581
1135	0.195993
1136	0.192346
1137	0.203664
1138	0.174424
1139	0.155008
1140	0.205979
1141	0.157139
1142	0.211433
1143	0.220835
1144	0.206478
1145	0.220196
1146	0.139677
1147	0.171475
1148	0.196088
1149	0.127493
1150	0.21164
1151	0.195299
1152	0.203279
1153	0.145666
1154	0.216611
1155	0.189922
1156	0.144529
1157	0.141546
1158	0.138968
1159	0.230102
1160	0.164851
1161	0.177156
1162	0.211324
1163	0.168787
1164	0.179297
1165	0.155347
1166	0.204549
1167	0.179693
1168	0.143944
1169	0.11994
1170	0.145597
1171	0.155695
1172	0.20229
1173	0.150048
1174	0.168189
1175	0.111128
1176	0.179813
1177	0.202158
1178	0.232157
1179	0.229823
1180	0.219236
1181	0.155619
1182	0.104476
1183	0.162164
1184	0.202791
1185	0.213651
1186	0.224865
1187	0.113905
1188	0.15245
1189	0.232878
1190	0.215772
1191	0.109979
1192	0.235985
1193	0.160133
1194	0.206533
1195	0.237609
1196	0.211842
1197	0.203227
1198	0.134335
1199	0.206986
1200	0.228674
1201	0.169637
1202	0.182392
1203	0.203113
1204	0.203
1205	0.219493
1206	0.190968
1207	0.163613
1208	0.132924
1209	0.20722
1210	0.201254
1211	0.208728
1212	0.204357
1213	0.182323
1214	0.196163
1215	0.208868
1216	0.184339
1217	0.163619
1218	0.200454
1219	0.208008
1220	0.201849
1221	0.220502
1222	0.17689
1223	0.181591
1224	0.225511
1225	0.209128
1226	0.195892
1227	0.253676
1228	0.198285
1229	0.214251
1230	0.195698
1231	0.200828
1232	0.217486
1233	0.208866
1234	0.193842
1235	0.223838
1236	0.716433
1237	0.215487
1238	0.135062
1239	0.149241
1240	0.199932
1241	0.218639
1242	0.191916
1243	0.129905
1244	0.094583
1245	0.196198
1246	0.180301
1247	0.142307
1248	0.170254
1249	0.158211
1250	0.121389
1251	0.552806
1252	0.141543
1253	0.214966
1254	0.194026
1255	0.212085
1256	0.184925
1257	0.186169
1258	0.223276
1259	0.155343
1260	0.20577
1261	0.198529
1262	0.108893
1263	0.177554
1264	0.271769
1265	0.134639
1266	0.181794
1267	0.187666
1268	0.211939
1269	0.217729
1270	0.153262
1271	0.113518
1272	0.206775
1273	0.128055
1274	0.204205
1275	0.149638
1276	0.209139
1277	0.110605
1278	0.113755
1279	0.212803
1280	0.252801
1281	0.212227
1282	0.219546
1283	0.127866
1284	0.40291
1285	0.17739
1286	0.217433
1287	0.213611
1288	0.209264
1289	0.233741
1290	0.189657
1291	0.112203
1292	0.206872
1293	0.208672
1294	0.222299
1295	0.177107
1296	0.220297
1297	0.223
1298	0.199581
1299	0.210267
1300	0.211805
1301	0.203464
1302	0.228515
1303	0.136761
1304	0.217925
1305	0.13423
1306	0.103697
1307	0.10966
1308	0.195942
1309	0.130329
1310	0.09987
1311	0.104745
1312	0.160103
1313	0.195914
1314	0.126351
1315	0.146963
1316	0.157794
1317	0.105717
1318	1.642103
1319	1.423302
1320	0.138978
1321	0.113513
1322	0.11243
1323	0.109781
1324	0.135254
1325	0.254763
1326	3.270559
1327	0.197475
1328	0.220243
1329	0.198844
1330	0.23352
1331	0.120465
1332	0.14804
1333	0.175802
1334	0.240235
1335	0.159632
1336	0.224562
1337	3.649547
1338	0.142293
1339	0.14236
1340	0.600283
1341	0.222222
1342	0.209376
1343	0.228042
1344	0.169616
1345	0.200835
1346	0.186443
1347	0.226207
1348	0.142587
1349	0.119542
1350	0.220709
1351	0.202356
1352	0.241758
1353	0.24244
1354	0.276202
1355	0.23645
1356	0.204723
1357	0.211009
1358	0.175372
1359	0.234224
1360	0.252776
1361	0.205479
1362	0.128031
1363	0.11677
1364	0.160772
1365	0.108297
1366	0.213055
1367	0.133803
1368	0.125822
1369	0.186405
1370	0.123125
1371	0.230715
1372	0.232124
1373	0.149214
1374	0.146082
1375	0.24237
1376	0.226085
1377	0.271666
1378	0.175486
1379	0.134169
1380	0.243901
1381	0.260812
1382	0.148668
1383	0.249691
1384	6.178435
1385	6.861339
1386	6.145854
1387	0.670196
1388	0.245014
1389	0.218242
1390	0.235237
1391	0.228484
1392	0.25564
1393	0.159394
1394	0.214985
1395	0.215074
1396	0.247849
1397	0.171368
1398	0.261462
1399	0.188521
1400	0.259491
1401	0.253733
1402	0.209562
1403	0.260574
1404	0.241012
1405	0.262485
1406	0.137241
1407	0.244748
1408	0.199195
1409	0.256887
1410	0.262913
1411	0.273022
1412	0.243308
1413	0.239035
1414	0.250454
1415	0.233947
1416	0.248215
1417	0.228591
1418	0.246729
1419	0.197371
1420	0.240165
1421	0.235722
1422	0.212791
1423	0.26252
1424	0.258676
1425	0.155034
1426	0.200901
1427	0.265541
1428	0.242136
1429	0.752466
1430	0.253508
1431	0.244236
1432	0.283339
1433	0.258634
