iteration	period
224	0.115739
225	0.115655
226	0.121979
227	0.124817
228	0.124604
229	0.131664
230	0.118893
231	0.122814
232	0.130512
233	0.114749
234	0.127389
235	0.110818
236	0.165331
237	0.121616
238	0.119809
239	0.135686
240	0.196174
241	0.224821
242	0.211389
243	0.15356
244	0.19963
245	0.194782
246	0.217396
247	0.190289
248	0.19333
249	0.19436
250	0.196874
251	0.196152
252	0.153851
253	0.202282
254	0.188502
255	0.219355
256	0.231838
257	0.224407
258	0.19547
259	0.178577
260	0.223345
261	0.192529
262	0.192332
263	0.233816
264	0.21673
265	0.199705
266	0.174634
267	0.225326
268	0.145543
269	0.2034
270	0.206575
271	0.18307
272	0.190613
273	0.210194
274	0.199218
275	0.186534
276	0.209634
277	0.195275
278	0.192698
279	0.336772
280	0.217796
281	0.191686
282	0.140248
283	0.139389
284	0.181639
285	0.204627
286	0.211531
287	0.217389
288	0.244458
289	0.221048
290	0.204185
291	0.216851
292	0.21637
293	0.225328
294	0.150223
295	0.21036
296	0.195888
297	0.16758
298	0.193135
299	0.211218
300	0.140408
301	0.195348
302	0.610154
303	0.209653
304	0.225325
305	0.210846
306	0.209064
307	0.261238
308	0.201165
309	0.200307
310	0.209334
311	0.171702
312	0.205189
313	0.201663
314	0.222235
315	0.195807
316	0.200685
317	0.19656
318	0.191321
319	0.170515
320	0.195529
321	0.232808
322	0.112207
323	0.133707
324	0.212653
325	0.180067
326	0.220233
327	0.10987
328	0.201052
329	0.201798
330	0.109004
331	0.237154
332	0.217733
333	0.221108
334	0.12394
335	0.188184
336	0.231012
337	0.277921
338	0.211109
339	0.171952
340	0.16281
341	0.17226
342	0.202052
343	0.20125
344	0.122347
345	0.21033
346	0.131074
347	0.197384
348	0.11
349	0.087497
350	0.157027
351	0.138508
352	0.105387
353	0.190614
354	0.20791
355	0.621168
356	0.189914
357	0.207476
358	0.19927
359	0.203322
360	0.121683
361	0.146641
362	0.227048
363	0.181356
364	0.199327
365	0.161674
366	0.226187
367	0.210477
368	0.230712
369	0.214731
370	0.191104
371	0.213378
372	0.197068
373	0.117745
374	0.210032
375	0.2243
376	0.161919
377	0.151851
378	0.15982
379	0.20519
380	0.128351
381	0.228887
382	0.109164
383	0.262642
384	0.182521
385	0.230245
386	0.191363
387	0.199132
388	0.198348
389	0.1885
390	0.204898
391	0.147261
392	0.108582
393	0.193458
394	0.1999
395	0.202383
396	0.209749
397	0.188711
398	0.197347
399	0.203874
400	0.168262
401	0.255861
402	0.221268
403	0.185395
404	0.207949
405	0.204534
406	0.144948
407	0.200408
408	0.172511
409	0.1938
410	0.211863
411	0.168116
412	0.230412
413	0.200274
414	0.299218
415	0.211085
416	0.195199
417	0.252842
418	0.121207
419	0.12618
420	0.122518
421	0.093314
422	0.103828
423	0.096782
424	0.125326
425	0.243784
426	0.103355
427	0.167135
428	0.182742
429	0.206489
430	0.112091
431	0.251602
432	0.192695
433	0.191971
434	0.11809
435	0.208847
436	0.198442
437	0.215887
438	0.211817
439	0.211405
440	0.212473
441	0.192665
442	0.211523
443	0.216317
444	0.207283
445	0.204512
446	0.19062
447	0.202618
448	0.204748
449	0.165683
450	0.188447
451	6.25246
452	6.222333
453	6.688538
454	6.199752
455	6.294881
456	6.32423
457	6.226415
458	6.770018
459	6.733767
460	6.245011
461	6.349319
462	6.654157
463	6.359762
464	6.639683
465	6.215802
466	6.262915
467	6.230783
468	6.556639
469	6.446033
470	6.238882
471	6.248983
472	6.63983
473	6.260721
474	6.645414
475	6.230335
476	6.340668
477	6.633618
478	6.279525
479	6.23667
480	6.240554
481	6.229369
482	6.666568
483	6.213095
484	6.285582
485	6.324941
486	6.365063
487	6.652737
488	6.195134
489	6.644435
490	6.277333
491	6.16422
492	6.624379
493	6.215732
494	6.254011
495	6.264356
496	6.632449
497	6.164734
498	6.635793
499	6.66221
500	6.187952
501	6.652774
502	6.171684
503	6.236053
504	6.272236
505	6.160528
506	6.585982
507	6.263772
508	6.246641
509	6.56254
510	6.342219
511	6.329803
512	6.670513
513	6.235991
514	6.233521
515	6.188301
516	6.712099
517	6.327073
518	6.23925
519	6.659543
520	6.251991
521	6.600431
522	6.230946
523	6.266148
524	6.287588
525	6.63558
526	6.221971
527	6.681866
528	6.241168
529	6.621003
530	6.261646
531	6.770937
532	6.195036
533	6.127949
534	6.222988
535	6.613052
536	6.18661
537	6.173498
538	6.278423
539	6.63686
540	6.225817
541	6.640224
542	6.300733
543	6.328982
544	6.249442
545	6.659401
546	6.304823
547	6.679846
548	6.336171
549	6.759529
550	6.34017
551	6.756448
552	6.342711
553	6.245059
554	6.246921
555	6.732513
556	6.248788
557	6.347536
558	6.244381
559	6.647966
560	6.339068
561	6.646825
562	6.26015
563	6.248238
564	6.662212
565	6.224341
566	6.659917
567	6.257463
568	6.324499
569	6.749939
570	6.338805
571	6.606872
572	6.28685
573	6.662598
574	6.334609
575	6.240877
576	6.208013
577	6.260255
578	6.639263
579	6.683755
580	6.255193
581	6.737925
582	6.215007
583	6.577245
584	6.239249
585	6.289501
586	6.166175
587	6.211289
588	6.696554
589	6.65354
590	6.265529
591	6.23979
592	6.346411
593	6.667972
594	6.218881
595	6.226525
596	6.250526
597	6.212918
598	6.618749
599	6.315436
600	6.347459
601	0.263406
602	0.209755
603	0.199886
604	0.177296
605	0.211709
606	0.21589
607	0.225135
608	0.184298
609	0.204312
610	0.164397
611	0.09666
612	0.203218
613	0.229476
614	0.216027
615	0.208855
616	0.216333
617	0.209333
618	0.220823
619	0.212079
620	0.238268
621	0.142778
622	0.213558
623	0.208791
624	0.160194
625	0.217286
626	0.140696
627	0.197834
628	0.203051
629	0.238975
630	0.196843
631	0.21941
632	0.212099
633	0.185233
634	0.195168
635	0.168531
636	0.210541
637	0.203345
638	0.185761
639	0.180002
640	0.205344
641	0.208163
642	0.192267
643	0.25217
644	0.205856
645	0.207821
646	0.187519
647	0.205767
648	0.188004
649	0.224662
650	0.171502
651	0.180981
652	0.237962
653	0.213702
654	0.221426
655	0.202287
656	0.15797
657	0.210801
658	0.202042
659	0.203804
660	0.204988
661	0.19133
662	0.215174
663	0.209663
664	0.307712
665	0.188388
666	0.13838
667	0.190411
668	0.184542
669	0.172527
670	0.189645
671	0.183621
672	0.145558
673	0.183728
674	0.207738
675	0.217041
676	0.235663
677	0.208643
678	0.136573
679	0.178688
680	0.139572
681	0.106859
682	0.09202
683	0.219967
684	0.207756
685	0.221182
686	0.164696
687	0.092413
688	0.125012
689	0.197897
690	0.149295
691	0.190431
692	0.147173
693	0.274081
694	0.189801
695	0.29355
696	0.098988
697	0.177972
698	0.137519
699	0.126706
700	0.196808
701	0.191485
702	0.164022
703	0.187721
704	0.189347
705	0.156583
706	0.114361
707	0.102946
708	0.1084
709	0.204284
710	0.132317
711	0.179647
712	0.199403
713	0.165
714	0.156594
715	0.227016
716	0.193644
717	0.181661
718	0.213208
719	0.19235
720	0.104806
721	0.18818
722	0.209558
723	0.102552
724	0.196762
725	0.215676
726	0.58921
727	0.193678
728	0.198812
729	0.211645
730	0.215858
731	0.210793
732	0.172598
733	0.220283
734	0.217248
735	0.207667
736	0.207003
737	0.210184
738	0.184104
739	0.211237
740	0.202224
741	0.199075
742	0.220377
743	0.193394
744	0.214657
745	0.15286
746	0.192462
747	0.153999
748	0.195124
749	0.21304
750	0.191012
751	0.178238
752	0.192127
753	0.208684
754	0.218467
755	0.207285
756	0.189296
757	0.2108
758	0.194542
759	0.199037
760	0.209914
761	0.20561
762	0.216595
763	0.195484
764	0.214246
765	0.225353
766	0.185268
767	0.210251
768	0.208459
769	0.202983
770	0.212168
771	0.179885
772	0.18631
773	0.202063
774	0.214036
775	0.61276
776	0.199018
777	0.207564
778	0.210754
779	0.190516
780	0.196578
781	0.215699
782	0.196256
783	0.198973
784	0.155356
785	0.208541
786	0.207704
787	0.18646
788	0.209531
789	0.185548
790	0.192248
791	0.183501
792	0.192741
793	0.18526
794	0.215533
795	0.239765
796	0.218194
797	0.19154
798	0.10256
799	0.211882
800	0.188259
801	0.227841
802	0.215171
803	0.182525
804	0.15545
805	0.417988
806	0.127185
807	0.212829
808	0.204387
809	0.196039
810	0.210037
811	0.205326
812	0.209543
813	0.205257
814	0.234061
815	0.215955
816	0.194123
817	0.190813
818	0.264459
819	0.197517
820	0.27002
821	0.198718
822	0.198995
823	0.20404
824	0.222497
825	0.193847
826	0.224663
827	0.20201
828	0.201556
829	0.188785
830	0.21582
831	0.141272
832	0.201764
833	0.243587
834	0.218578
835	0.196172
836	0.112822
837	0.194417
838	0.188355
839	0.230638
840	0.178616
841	0.189916
842	0.187776
843	0.204139
844	0.226532
845	0.218054
846	0.200263
847	0.177395
848	0.214588
849	0.627095
850	0.203403
851	6.316836
852	6.35149
853	6.322594
854	6.24515
855	6.640776
856	6.265267
857	6.343653
858	6.338232
859	6.522505
860	6.288864
861	6.326719
862	6.242571
863	6.648676
864	6.237701
865	6.582268
866	6.180961
867	6.56688
868	6.254037
869	6.769825
870	6.13665
871	6.240806
872	6.233715
873	6.584209
874	6.204821
875	6.548928
876	6.253051
877	6.161815
878	6.603063
879	6.543824
880	6.277835
881	6.631618
882	6.235153
883	6.600404
884	6.207112
885	6.119986
886	6.678611
887	6.25424
888	6.632603
889	6.677244
890	6.221753
891	6.669618
892	6.226656
893	6.273491
894	6.211186
895	6.617194
896	6.711221
897	6.648478
898	6.245019
899	6.631773
900	6.24349
901	6.667993
902	6.205563
903	6.226788
904	6.276093
905	6.657311
906	6.129794
907	6.518451
908	6.111136
909	6.615743
910	6.218486
911	6.683931
912	6.248888
913	6.250304
914	6.213982
915	6.656523
916	6.237199
917	6.342369
918	6.247699
919	6.653114
920	6.338587
921	6.603525
922	6.287652
923	6.665848
924	6.230555
925	6.639262
926	6.254486
927	6.348731
928	6.211673
929	6.637097
930	6.268654
931	6.6714
932	6.241725
933	6.520046
934	6.285495
935	6.743361
936	6.249967
937	6.746658
938	6.344852
939	6.636266
940	6.265735
941	6.567506
942	6.324649
943	6.245191
944	6.244375
945	6.586301
946	6.21655
947	6.597607
948	6.207862
949	6.662835
950	6.226129
951	6.539508
952	6.230395
953	6.588267
954	6.261701
955	6.659687
956	9.221061
957	6.214081
958	6.216488
959	6.268505
960	6.688314
961	6.225764
962	6.521915
963	6.149123
964	6.650147
965	6.236958
966	6.343461
967	6.572102
968	6.612247
969	6.149363
970	6.700027
971	6.334616
972	6.185627
973	6.583258
974	6.256189
975	6.64506
976	6.124336
977	6.685261
978	6.596248
979	6.18537
980	6.212059
981	6.14742
982	6.523797
983	6.165447
984	6.103266
985	6.177601
986	6.153717
987	6.69409
988	6.639851
989	6.210369
990	6.162101
991	6.218454
992	6.497253
993	6.19418
994	6.665568
995	6.278407
996	6.118867
997	6.248219
998	6.629328
999	6.2423
1000	6.27327
1001	0.276958
1002	0.206962
1003	0.154343
1004	1.203184
1005	0.115956
1006	0.215808
1007	0.196306
1008	0.139531
1009	0.173554
1010	0.208877
1011	0.145313
1012	0.198273
1013	0.193785
1014	0.097579
1015	0.126381
1016	0.132234
1017	0.183634
1018	0.125635
1019	0.163243
1020	0.12343
1021	0.165688
1022	0.180911
1023	0.215506
1024	0.200935
1025	0.280196
1026	0.167602
1027	0.146371
1028	0.200514
1029	0.197603
1030	0.127585
1031	0.186444
1032	0.129372
1033	0.13838
1034	0.247359
1035	0.200611
1036	0.148213
1037	0.205416
1038	0.170596
1039	0.203953
1040	0.115868
1041	0.14436
1042	0.18567
1043	0.144153
1044	0.220996
1045	0.218774
1046	0.188791
1047	0.203732
1048	0.101585
1049	0.101669
1050	0.163383
1051	0.223752
1052	0.542493
1053	0.198324
1054	0.192427
1055	0.204913
1056	0.181075
1057	0.099317
1058	0.195495
1059	0.187644
1060	0.122427
1061	0.143732
1062	0.210276
1063	0.151315
1064	0.223233
1065	0.201837
1066	0.219189
1067	0.198049
1068	0.180194
1069	0.201512
1070	0.204561
1071	0.183987
1072	0.205767
1073	0.185651
1074	0.186756
1075	0.166651
1076	0.208312
1077	0.19174
1078	0.162991
1079	0.128695
1080	0.111631
1081	0.127085
1082	0.332373
1083	0.197093
1084	0.210734
1085	0.112497
1086	0.099266
1087	0.114094
1088	0.084733
1089	0.200819
1090	0.218617
1091	0.159582
1092	0.190844
1093	0.191729
1094	0.191936
1095	0.236791
1096	0.194268
1097	0.223926
1098	0.225893
1099	0.204152
1100	0.107476
1101	0.094731
1102	0.097705
1103	0.113054
1104	0.22027
1105	0.20586
1106	0.177997
1107	0.211366
1108	0.457873
1109	0.094664
1110	0.221006
1111	0.221481
1112	0.189499
1113	0.20739
1114	0.198208
1115	0.151192
1116	0.327059
1117	0.221202
1118	0.202904
1119	0.212726
1120	0.204488
1121	0.201164
1122	0.207176
1123	0.191259
1124	0.188256
1125	0.204546
1126	0.206946
1127	0.21719
1128	0.216886
1129	0.199568
1130	0.192752
1131	0.193817
1132	0.211476
1133	0.119804
1134	0.147061
1135	0.192009
1136	0.214623
1137	0.167426
1138	0.212762
1139	0.16919
1140	0.138545
1141	0.201768
1142	0.138735
1143	0.202629
1144	0.226562
1145	0.195743
1146	0.208111
1147	0.130721
1148	0.166004
1149	0.173793
1150	0.14308
1151	0.249188
1152	0.20432
1153	0.183785
1154	0.144018
1155	0.213077
1156	0.178996
1157	0.14881
1158	0.139829
1159	0.134185
1160	0.14871
1161	0.156558
1162	0.171196
1163	0.192971
1164	0.16273
1165	0.174283
1166	0.131572
1167	0.302653
1168	0.181583
1169	0.150975
1170	0.111443
1171	0.122555
1172	0.133748
1173	0.205479
1174	0.128786
1175	0.161785
1176	0.093644
1177	0.176145
1178	0.178783
1179	0.196689
1180	0.186485
1181	0.18826
1182	0.162007
1183	0.096321
1184	0.122508
1185	0.217768
1186	0.20819
1187	0.199242
1188	0.104743
1189	0.148353
1190	0.212134
1191	0.211128
1192	0.118366
1193	0.207106
1194	0.147073
1195	0.21139
1196	0.216501
1197	0.209064
1198	0.198083
1199	0.140352
1200	0.212477
1201	0.240672
1202	0.152735
1203	0.222403
1204	0.193519
1205	0.194955
1206	0.195049
1207	0.187025
1208	0.143956
1209	0.114847
1210	0.195136
1211	0.274927
1212	0.204243
1213	0.176433
1214	0.177606
1215	0.184703
1216	0.202155
1217	0.159362
1218	0.198759
1219	0.175969
1220	0.167636
1221	0.187097
1222	0.171896
1223	0.176283
1224	0.133759
1225	0.18247
1226	0.201867
1227	0.157021
1228	0.177035
1229	1.199015
1230	0.180724
1231	0.160491
1232	0.162383
1233	0.18029
1234	0.198614
1235	0.190161
1236	0.171513
1237	0.173696
1238	0.172755
1239	0.106762
1240	0.109514
1241	0.192092
1242	0.219953
1243	0.197701
1244	0.123809
1245	0.092281
1246	0.191175
1247	0.192747
1248	0.118255
1249	0.159699
1250	0.111501
1251	6.156722
1252	6.60728
1253	6.192295
1254	6.218638
1255	6.637153
1256	6.321911
1257	6.656218
1258	6.245746
1259	6.641736
1260	6.212667
1261	6.613422
1262	6.20645
1263	6.300791
1264	6.27977
1265	6.667999
1266	6.199848
1267	6.171565
1268	6.249592
1269	6.65677
1270	6.197697
1271	6.680404
1272	7.240261
1273	6.294361
1274	6.130323
1275	6.650084
1276	6.219848
1277	6.23233
1278	6.255599
1279	6.545096
1280	6.270472
1281	6.648895
1282	6.228757
1283	6.201614
1284	6.183147
1285	6.677666
1286	6.215143
1287	6.201352
1288	6.298862
1289	6.65914
1290	6.233383
1291	6.600128
1292	6.158901
1293	6.272842
1294	6.224555
1295	6.600385
1296	6.190107
1297	6.265586
1298	6.247919
1299	6.692249
1300	6.295705
1301	6.649612
1302	6.214559
1303	6.273098
1304	6.624667
1305	6.273835
1306	6.532388
1307	6.422232
1308	6.123919
1309	6.628345
1310	6.609426
1311	6.127234
1312	6.105159
1313	6.193218
1314	6.670155
1315	7.236925
1316	6.557458
1317	6.266004
1318	6.198579
1319	6.297427
1320	6.146791
1321	6.608276
1322	6.122847
1323	6.114465
1324	6.580769
1325	6.143291
1326	6.298727
1327	6.200686
1328	6.602956
1329	6.676515
1330	6.175853
1331	6.676514
1332	6.204543
1333	6.563627
1334	6.262056
1335	6.673185
1336	6.195867
1337	6.304304
1338	6.627944
1339	6.616981
1340	6.127718
1341	6.288778
1342	6.242117
1343	6.675669
1344	6.254754
1345	6.592053
1346	6.189103
1347	6.201974
1348	6.66336
1349	6.624461
1350	6.145326
1351	6.272188
1352	6.239816
1353	6.650684
1354	6.252792
1355	6.634196
1356	6.266918
1357	6.172599
1358	6.200874
1359	6.622057
1360	6.203929
1361	6.308721
1362	6.213325
1363	6.110506
1364	6.558227
1365	6.125453
1366	6.489471
1367	6.196901
1368	6.573788
1369	6.554563
1370	6.258726
1371	6.213832
1372	6.310659
1373	6.637783
1374	6.142177
1375	6.230902
1376	6.263445
1377	6.212273
1378	6.686336
1379	6.206515
1380	6.224313
1381	6.282846
1382	6.24255
1383	6.614062
1384	6.217307
1385	6.144706
1386	6.301617
1387	6.218323
1388	6.646804
1389	6.680303
1390	6.204494
1391	6.267416
1392	6.250115
1393	6.65639
1394	6.22352
1395	6.27019
1396	6.299115
1397	6.688264
1398	6.224525
1399	1854.710798
1400	0.669113
1401	1.454909
1402	0.76515
1403	0.716196
1404	2.086689
1406	2.035157
1407	0.811031
1408	2.874278
1409	5.015427
1410	2.677155
1411	1.90358
1412	1.961905
1413	1.673491
1414	2.463721
1415	3655.491088
1416	0.852579
1417	1.927951
1418	2.046514
1419	1.504769
1420	2.00296
1421	7251.945395
1422	0.208384
1423	0.168752
1424	0.206118
1425	0.274901
1426	0.121348
1427	0.187232
1428	0.206056
1429	0.219073
1430	0.193157
1431	0.189931
1432	0.194073
1433	0.189368
1434	0.198143
1435	0.193544
